Unnamed: 0;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;ESCALA_MOEDA;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
19945;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.99.01;Lucro Básico por Ação;0.0;N
19947;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.99.01.01;ON;0.82423;N
19949;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.99.01.02;PN;0.82423;N
19951;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.99.02;Lucro Diluído por Ação;0.0;N
19953;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.99.02.01;ON;0.82418;N
19955;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.99.02.02;PN;0.82418;N
19958;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.01;Receita de Venda de Bens e/ou Serviços;3026094.0;S
19959;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.01;Receita de Venda de Bens e/ou Serviços;1666034.0;S
19962;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.01.01;Receita de infra, operação e manutenção, ganho de eficiência na implem da infra e outras líquidas;1347517.0;N
19963;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.01.01;Receita de infra, operação e manutenção, ganho de eficiência na implem da infra e outras líquidas;748907.0;N
19966;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.01.02;Remuneração dos ativos da concessão, líquida;1678577.0;N
19967;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.01.02;Remuneração dos ativos da concessão, líquida;917127.0;N
19970;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-1033706.0;S
19971;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-576248.0;S
19974;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.02.01;Custo dos Serviços de Implementação da Infraestrutura e Operação e Manutenção;-1033706.0;N
19975;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.02.01;Custo dos Serviços de Implementação da Infraestrutura e Operação e Manutenção;-576248.0;N
19978;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.03;Resultado Bruto;1992388.0;S
19979;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.03;Resultado Bruto;1089786.0;S
19982;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.04;Despesas/Receitas Operacionais;179892.0;S
19983;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.04;Despesas/Receitas Operacionais;126209.0;S
19986;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.04.01;Despesas com Vendas;0.0;S
19987;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.04.01;Despesas com Vendas;0.0;S
19990;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.04.01.01;Revisão Tarifaria Periódica;0.0;N
19991;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.04.01.01;Revisão Tarifaria Periódica;0.0;N
19994;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.04.02;Despesas Gerais e Administrativas;-127341.0;S
19995;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.04.02;Despesas Gerais e Administrativas;-59778.0;S
19998;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.04.02.01;Honorários da Administração;-8434.0;N
19999;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.04.02.01;Honorários da Administração;-2910.0;N
20002;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.04.02.02;Outras Despesas Gerais e Administrativas;-118907.0;N
20003;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.04.02.02;Outras Despesas Gerais e Administrativas;-56868.0;N
20006;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.04.02.03;Revisão Tarifaria Periódica;0.0;N
20007;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.04.02.03;Revisão Tarifaria Periódica;0.0;N
20010;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
20011;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
20014;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.04.04;Outras Receitas Operacionais;17481.0;S
20015;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.04.04;Outras Receitas Operacionais;15472.0;S
20018;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.04.05;Outras Despesas Operacionais;-20029.0;S
20019;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.04.05;Outras Despesas Operacionais;-11357.0;S
20022;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.04.06;Resultado de Equivalência Patrimonial;309781.0;S
20023;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.04.06;Resultado de Equivalência Patrimonial;181872.0;S
20026;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;2172280.0;S
20027;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1215995.0;S
20030;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.06;Resultado Financeiro;-531575.0;S
20031;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.06;Resultado Financeiro;-301284.0;S
20034;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.06.01;Receitas Financeiras;64643.0;S
20035;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.06.01;Receitas Financeiras;41011.0;S
20038;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.06.02;Despesas Financeiras;-596218.0;S
20039;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.06.02;Despesas Financeiras;-342295.0;S
20042;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.07;Resultado Antes dos Tributos sobre o Lucro;1640705.0;S
20043;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.07;Resultado Antes dos Tributos sobre o Lucro;914711.0;S
20046;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-374359.0;S
20047;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-201534.0;S
20050;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.08.01;Corrente;-64811.0;S
20051;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.08.01;Corrente;-24829.0;S
20054;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.08.02;Diferido;-309548.0;S
20055;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.08.02;Diferido;-176705.0;S
20058;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.09;Resultado Líquido das Operações Continuadas;1266346.0;S
20059;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.09;Resultado Líquido das Operações Continuadas;713177.0;S
20062;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
20063;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
20066;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
20067;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
20070;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
20071;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
20074;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.11;Lucro/Prejuízo Consolidado do Período;1266346.0;S
20075;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.11;Lucro/Prejuízo Consolidado do Período;713177.0;S
20078;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.11.01;Atribuído a Sócios da Empresa Controladora;1242779.0;S
20079;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.11.01;Atribuído a Sócios da Empresa Controladora;699705.0;S
20082;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.11.02;Atribuído a Sócios Não Controladores;23567.0;S
20083;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.11.02;Atribuído a Sócios Não Controladores;13471.0;S
20086;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.99;Lucro por Ação - (Reais / Ação);0.0;N
20087;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.99;Lucro por Ação - (Reais / Ação);0.0;N
20090;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.99.01;Lucro Básico por Ação;0.0;N
20091;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.99.01;Lucro Básico por Ação;0.0;N
20094;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.99.01.01;ON;1.88619;N
20095;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.99.01.01;ON;1.06196;N
20098;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.99.01.02;PN;1.88619;N
20099;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.99.01.02;PN;1.06196;N
20102;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.99.02;Lucro Diluído por Ação;0.0;N
20103;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.99.02;Lucro Diluído por Ação;0.0;N
20106;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.99.02.01;ON;1.88607;N
20107;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.99.02.01;ON;1.06189;N
20110;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-06-30;3.99.02.02;PN;1.88607;N
20111;2022-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-04-01;2022-06-30;3.99.02.02;PN;1.06189;N
20114;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.01;Receita de Venda de Bens e/ou Serviços;4218782.0;S
20115;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.01;Receita de Venda de Bens e/ou Serviços;1192688.0;S
20118;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.01.01;Receita de infra, operação e manutenção, ganho de eficiência da implem da infra e outras líquidas;2190131.0;N
20119;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.01.01;Receita de infra, operação e manutenção, ganho de eficiência da implem da infra e outras líquidas;842614.0;N
20122;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.01.02;Remuneração dos ativos da concessão, líquida;2028651.0;N
20123;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.01.02;Remuneração dos ativos da concessão, líquida;350074.0;N
20126;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-1567024.0;S
20127;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-533318.0;S
20130;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.02.01;Custo dos Serviços de Implementação da Infraestrutura e Operação e Manutenção;-1564814.0;N
20131;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.02.01;Custo dos Serviços de Implementação da Infraestrutura e Operação e Manutenção;-533160.0;N
20134;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.02.02;Custo dos serviços prestados;-2210.0;N
20135;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.02.02;Custo dos serviços prestados;-158.0;N
20138;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.03;Resultado Bruto;2651758.0;S
20139;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.03;Resultado Bruto;659370.0;S
20142;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.04;Despesas/Receitas Operacionais;262907.0;S
20143;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.04;Despesas/Receitas Operacionais;83015.0;S
20146;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.04.01;Despesas com Vendas;0.0;S
20147;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.04.01;Despesas com Vendas;0.0;S
20150;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.04.02;Despesas Gerais e Administrativas;-186460.0;S
20151;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.04.02;Despesas Gerais e Administrativas;-59119.0;S
20154;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.04.02.01;Honorários da Administração;-11389.0;N
20155;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.04.02.01;Honorários da Administração;-2956.0;N
20158;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.04.02.02;Outras Despesas Gerais e Administrativas;-176896.0;N
20159;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.04.02.02;Outras Despesas Gerais e Administrativas;-57988.0;N
20162;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.04.02.03;Revisão Tarifaria Periódica;1825.0;N
20163;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.04.02.03;Revisão Tarifaria Periódica;1825.0;N
20166;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
20167;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
20170;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.04.04;Outras Receitas Operacionais;24618.0;S
20171;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.04.04;Outras Receitas Operacionais;7137.0;S
20174;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.04.05;Outras Despesas Operacionais;-29840.0;S
20175;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.04.05;Outras Despesas Operacionais;-9811.0;S
20178;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.04.06;Resultado de Equivalência Patrimonial;454589.0;S
20179;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.04.06;Resultado de Equivalência Patrimonial;144808.0;S
20182;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;2914665.0;S
20183;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;742385.0;S
20186;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.06;Resultado Financeiro;-657068.0;S
20187;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.06;Resultado Financeiro;-125493.0;S
20190;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.06.01;Receitas Financeiras;114515.0;S
20191;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.06.01;Receitas Financeiras;49872.0;S
20194;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.06.02;Despesas Financeiras;-771583.0;S
20195;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.06.02;Despesas Financeiras;-175365.0;S
20198;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.07;Resultado Antes dos Tributos sobre o Lucro;2257597.0;S
20199;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.07;Resultado Antes dos Tributos sobre o Lucro;616892.0;S
20202;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-498247.0;S
20203;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-123888.0;S
20206;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.08.01;Corrente;-212420.0;S
20207;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.08.01;Corrente;-147609.0;S
20210;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.08.02;Diferido;-285827.0;S
20211;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.08.02;Diferido;23721.0;S
20214;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-09-30;3.09;Resultado Líquido das Operações Continuadas;1759350.0;S
20215;2022-09-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-07-01;2022-09-30;3.09;Resultado Líquido das Operações Continuadas;493004.0;S
